MIN.SAN.;CODICE SFM;EAN;PRODOTTO;ATC/GMP;GIACENZA;DITTA;PREZZO;IVA;P.P.
925603779;0071874;8059173430666;MICOTHERAPY BM 60CPS            ;4AA2F31;0000001;AVD REFORM                    ;   28,03;10;    44,90
983301298;0246092;8059173430208;MICOTHERAPY CORDYCEPS 90CPS     ;4AA2F26;0000009;AVD REFORM                    ;   28,54;10;    44,90
923582124;0044997;8059173430697;MICOTHERAPY GLICO 90CPS         ;4AA2F99;0000006;AVD REFORM                    ;   28,74;10;    44,90
924960887;0067902;8059173430888;MICOTHERAPY HERICIUM 30CPS      ;4AA2F26;0000007;AVD REFORM                    ;   13,07;10;    19,00
923588990;0045000;8059173430567;MICOTHERAPY HERICIUM 90CPS      ;4AA2F08;0000025;AVD REFORM                    ;   28,74;10;    44,90
927117263;0107006;8059173430628;MICOTHERAPY MAITAKE 90CPS       ;4AA2F26;0000006;AVD REFORM                    ;   28,74;10;    44,90
970430361;0156636;8059173430659;MICOTHERAPY POLYPORUS 90CPS     ;4AA2F26;0000004;AVD REFORM                    ;   28,03;10;    44,90
924960899;0067903;8059173431106;MICOTHERAPY REISHI 30CPS        ;4AA2F26;0000011;AVD REFORM                    ;   12,10;10;    19,00
923589004;0044998;8059173430598;MICOTHERAPY REISHI 90CPS        ;4AA2F26;0000018;AVD REFORM                    ;   27,89;10;    44,90
925363905;0067904;8059173430611;MICOTHERAPY SHIITAKE 90CPS      ;4AA2F26;0000007;AVD REFORM                    ;   28,35;10;    44,90
979605007;0224279;8059173430833;MICOTHERAPY U-CARE 70CPS        ;4AA2F26;0000010;AVD REFORM                    ;   33,52;10;    54,00
974369542;0180665;             ;MICOTIROSOLO 30CPR              ;4AA2F21;0000484;NUTRALABS                     ;   15,87;10;    32,00
971187758;0163069;             ;MICOTWIN DIAB 90CPS             ;4AA2F99;0000007;GHEOS                         ;   24,76;10;    39,20
970254239;0154212;             ;MICOTWIN ZEN 90CPS GHEOS        ;4AA2F99;0000012;GHEOS                         ;   23,49;10;    37,50
950837878;0355523;             ;MICOVERS 2% SPRAY 100ML         ;6AD8X  ;0000089;DOAFARM                       ;    9,42;22;    14,95
901697161;1697168;8058456780740;MICOVIT-BALS LABBRA             ;6AC1X  ;0000003;FARMADERBE                    ;    3,97;22;    08,00
909909739;9909730;8058456780399;MICOVIT-SAPONE LIQ 250ML        ;6AD1   ;0000052;FARMADERBE                    ;    6,68;22;    12,90
800586075;058607O;             ;MICOX 30ML GTT GUNA             ;2AB1A  ;0000002;GUNA SPA                      ;   10,68;10;    16,40
979065620;0217792;8412170041844;MICOXAN METABOLIC INT.40CPS     ;4AA2F12;0000002;SANTIVERI                     ;   11,86;10;    23,10
978278202;0202021;8032622260564;MICOXIL DETERGENTE CORPO CAP    ;6AD1   ;0000010;GALENIA TO                    ;   10,39;22;    16,70
025235019;4002358;             ;MICOXOLAMINA*CR DERM.30 G 1%    ;D01AE14;0000098;MASTELLI                      ;    6,95;10;    11,45
025235058;4002390;             ;MICOXOLAMINA*CR VAG.75 G 1%     ;G01AX12;0000010;MASTELLI                      ;   10,13;10;    16,70
984982328;0285738;             ;MICOZOIL PLUS 5ML               ;6AD9   ;0000008;ARCANGEA                      ;    8,28;22;    14,00
935253664;0151139;8059388710140;MICRAVEN PLUS 20CPR DA 1030MG   ;4AA2F12;0000010;CETRA PHARMA SRL              ;   12,01;10;    18,00
945297303;0286925;8054085120919;MICRO AIR SPRAY 20ML            ;7BB2A  ;0000048;MICROFARMA                    ;    9,28;10;    15,50
970149340;0152257;             ;MICRO D PLUS 30ML               ;4AA2F13;0000092;MICROFARMA                    ;    9,24;10;    16,50
934276116;0070068;             ;MICRO GO-MILK 30CPR             ;4AA2F27;0000014;MICROFARMA                    ;   13,44;10;    22,00
944785068;0234766;             ;MICRO K 7,5ML                   ;4AA2F15;0000024;MICROFARMA                    ;    8,90;10;    14,70
934277017;0070067;             ;MICRO MDX 250G                  ;4AA2F33;0000056;MICROFARMA                    ;   11,52;10;    19,20
934552264;0080476;             ;MICRO TUSS 150ML                ;4AA2F10;0000043;MICROFARMA                    ;   10,09;10;    16,90
935815934;0164424;8056590980347;MICROBIOTAL CANE 30CPR          ;8AC2C  ;0000117;NBF LANES VET                 ;   13,46;10;    31,60
944573839;0237301;8056590980880;MICROBIOTAL PASTA 30G           ;8AC2C  ;0000098;NBF LANES VET                 ;   12,80;10;    30,10
942169867;0184092;             ;MICROBIOTIC GOCCE 7,5ML         ;4AA2F35;0000183;MICROFARMA                    ;   10,47;10;    19,00
942258928;0184094;             ;MICROBIOTIC STICK PACK 14BUST   ;4AA2F35;0000062;MICROFARMA                    ;   10,89;10;    18,50
981505187;0229924;8059173431052;MICROBIOTIN FIBRA 100G          ;4AA2F08;0000011;AVD REFORM                    ;   17,44;10;    28,00
938820091;0168280;             ;MICROB6 50ML                    ;4AA2F15;0000001;MICROFARMA                    ;   17,68;10;    29,50
985915545;0305483;8010161700147;MICROCLISMI GLICEROLO BB 6PZ    ;7BB1B  ;0000160;EUROSPITAL                    ;    3,06;10;    05,30
031329016;0569780;             ;MICROCLISMI ZETA 6 MCLIS 3G     ;A06AG04;0000079;ZETA FARMACEUTICI             ;    1,64;10;    05,40
031329030;0569798;             ;MICROCLISMI ZETA 6 MCLIS 9G     ;A06AG04;0003434;ZETA FARMACEUTICI             ;    1,65;10;    05,40
031054063;0555060;             ;MICROCLISMI-FADEM 6PZ 9 GR      ;A06AG04;0000134;FADEM                         ;    1,94;10;    05,00
934869052;0104136;             ;MICROD 10ML                     ;4AA2F15;0000227;MICROFARMA                    ;    8,48;10;    15,70
947166916;0248235;             ;MICRODERMA SPRAY 100ML          ;6AD8X  ;0000078;MICROFARMA                    ;    9,70;22;    16,00
934869064;0150171;             ;MICRODK 10ML                    ;4AA2F15;0000022;MICROFARMA                    ;    9,01;10;    15,80
970377040;0159389;             ;MICROFER ACIDO FOLICO 15ML      ;4AA2F15;0000144;MICROFARMA                    ;    9,94;10;    16,60
904542851;4542851;             ;MICROFLEB INTEG 30CPR           ;4AA2F12;0000809;OMIKRON ITALIA                ;    8,25;10;    16,40
938404795;8404794;             ;MICROFLEB L 10FLAC 10ML         ;4AA2F12;0001309;OMIKRON ITALIA                ;   10,05;10;    17,50
948179256;0332625;             ;MICROFLEB T 45CPR               ;4AA2F12;0000031;OMIKRON ITALIA                ;   15,16;10;    24,80
944099290;0210136;             ;MICROFLOG 100ML                 ;4AA2F15;0000051;MICROFARMA                    ;   11,03;10;    18,50
979213271;0203594;8013901682963;MICROFLOR ADULTI 50+ 30CPS      ;4AA2F35;0000068;CEMON SRL                     ;   10,90;10;    20,90
989233275;0324549;8013901885883;MICROFLOR DONNA 30CPS           ;4AA2F35;0000045;CEMON SRL                     ;   11,09;10;    20,90
950990073;0353543;8013901886187;MICROFLOR GOLD 30CPS            ;4AA2F35;0000038;CEMON SRL                     ;   10,98;10;    20,90
950041083;0346604;8013901886071;MICROFLOR LINEA 30CPS VEGET     ;4AA2F35;0000014;CEMON SRL                     ;   19,17;10;    36,90
911116743;075748O;8013901303738;MICROFLOR 130 7BUST 20G ISENA^  ;4AA2F35;0000008;CEMON SRL                     ;   27,30;10;    49,00
984629271;0266975;8013901876621;MICROFLOR 32 60CPS NO FRIGOCEMO<;4AA2F35;0000486;CEMON SRL                     ;   15,53;10;    31,00
984156950;0254177;8013901686596;MICROFLOR 8 60CPS VEG NO FRIGO  ;4AA2F35;0000012;CEMON SRL                     ;   14,86;10;    28,00
903792253;379225O;             ;MICROFLORANA F DIRECT 10 20FL   ;4AA2F35;0000010;NAMED                         ;   17,92;10;    34,90
908772647;8772642;             ;MICROFLORANA F 500 ML           ;4AA2F35;0000105;NAMED                         ;   20,83;10;    42,90
940144963;0173961;             ;MICROIMMUNO 150ML               ;4AA2F26;0000067;MICROFARMA                    ;   12,69;10;    21,50
903015687;3015682;             ;MICROLENE SPRAY 100ML           ;6AD8X  ;0000037;SCINTI ROGER                  ;   13,67;22;    21,00
935779936;5779933;5016003658501;MICROLET LANCETS 200PZ          ;7AC2C  ;0000019;ASCENSIA DIAGN                ;   10,63;22;    32,70
935779900;5779909;5016003658204;MICROLET LANCETS 25PZ           ;7AC2C  ;0003143;ASCENSIA DIAGN                ;    0,72;22;    05,37
980302208;0229636;4719003631215;MICROLIFE BRACCIALE MORB 4G M<  ;7AA1W  ;0000001;COLPHARMA                     ;   14,23;22;    25,00
925328167;0067713;             ;MICROLIT 20BUST                 ;4AA2F99;0000016;SAGE PHARMA                   ;   12,97;10;    22,00
942980588;0197975;             ;MICRONAM 30CPR                  ;4AA2F12;0000097;NAM                           ;   18,54;10;    29,00
983304369;0244254;8032251000418;MICRONIL ACT 30BUST             ;4AA2F26;0000062;DOC PHARMA RX                 ;   34,64;10;    54,80
923133197;0015551;8032251000128;MICRONIL DOL 14BUST             ;4AA2F15;0000260;DOC PHARMA RX                 ;   18,37;10;    27,80
925820793;0070820;8032251000166;MICRONIL DOL 30BUST             ;4AA2F15;0000115;DOC PHARMA RX                 ;   34,06;10;    53,80
987294764;0285450;8032251000463;MICRONIL DOL 30CPR              ;4AA2F15;0000036;DOC PHARMA RX                 ;   19,22;10;    29,80
988771489;0308165;8032251000500;MICRONIL DOL 60CPR              ;4AA2F37;0000083;DOC PHARMA RX                 ;   34,42;10;    53,80
901852677;1852672;             ;MICRONORM SCRUB  5PEEL AD75     ;6AC5I02;0000017;VALDERMA                      ;   10,20;22;    16,50
941771141;0180960;             ;MICRONORM SCRUB CRP 250ML       ;6AD8F  ;0000019;VALDERMA                      ;   15,42;22;    25,00
901852638;1852631;             ;MICRONORM SCRUB 10PEEL AD75     ;6AC5I06;0000043;VALDERMA                      ;   11,49;22;    18,50
970988097;0163267;4054596091023;MICROPORE CER SIL 2,5X500CM     ;7AC1B03;0000091;3M ITALIA (POLIFARMA)         ;    4,77;22;    09,30
980486474;0235010;4054596761247;MICROPORE SURG T M5X25MM DI     ;7AC1B03;0000927;3M ITALIA (POLIFARMA)         ;    2,46;22;    07,15
980486498;0237108;4054596761629;MICROPORE SURG TT M5X25MM D 3M  ;7AC1B03;0000014;3M ITALIA (POLIFARMA)         ;    2,74;22;    07,50
940226424;0173963;             ;MICROPREM GTT 30ML              ;4AA2F15;0000171;MICROFARMA                    ;   13,12;10;    22,90
933566972;3566977;             ;MICROSOMA 30CPS 16,2G           ;4AA2F08;0000052;LEGREN                        ;   11,42;10;    19,00
970539476;0163560;             ;MICROVENIL 20CPR 1150MG         ;4AA2F12;0000064;DIFASS                        ;   13,89;10;    19,50
944780131;0288675;             ;MICROVEST*INT 20CPR             ;4AA2F12;0000021;TESTA SNC                     ;   16,17;10;    25,00
933511305;0058238;             ;MICROVIT MULTIVIT 10FL 10ML     ;4AA2F15;0000590;MICROFARMA                    ;   10,94;10;    19,90
942848969;0195252;             ;MICROXIL 500ML                  ;4AA2F12;0000019;BIOFARMEX SRL                 ;   15,47;10;    25,00
945088969;0240106;             ;MICTACIS 30CPR                  ;4AA2F11;0000013;LAMPUGNANI                    ;   18,27;10;    28,90
986710768;0321762;             ;MICUE 3 30ML BRADERM            ;6AC4X  ;0000005;BRADERM DI BRACCILLI          ;   10,26;22;    16,90
984702314;0269615;             ;MICURO 20CPS                    ;4AA2F30;0000009;4 HEALTH SRL                  ;   16,04;10;    24,90
939034551;0172997;             ;MIDIR 24CPR 31,2G               ;4AA2F11;0000041;MAYOLY ITALIA S.P.A           ;   40,23;10;    64,90
904707510;4707519;8032738384581;MIDROLAX OS POLV 80G            ;4AA2F33;0000265;PASQUALI                      ;    5,38;10;    08,90
906514486;6514483;             ;MIELE ACACIA 250G AMOREAL       ;4AX5   ;0000006;FUTURA                        ;    3,82;10;    06,00
905818631;5818638;8016323414129;MIELE DI ACACIA BIO 500G FDL    ;4AX6B  ;0000040;PROBIOS BIOTOBIO              ;   10,75;10;    16,85
923041774;0313485;9421023628933;MIELE DI MANUKA MGO250+ 250G    ;4AX5   ;0000005;PROBIOS BIOTOBIO              ;   26,40;10;    36,30
902238233;0030881;8017977007668;MIELE EUCALIPTO 500G FINEST     ;4AX6B  ;0000020;PROBIOS BIOTOBIO              ;    9,51;10;    13,88
934196472;0095838;3760123180757;MIELE MANUKA IAA15+MGO 550 MIN  ;4AX5   ;0000002;PROBIOS BIOTOBIO              ;   62,39;10;    94,61
923818520;0210835;8009004810082;MIELE MILLEFIORI ITAL 700G ALCE ;4AX6B  ;0000012;PROBIOS ALCE NERO             ;   11,77;10;    15,05
983703671;0264624;             ;MIGAR ET 30CPS                  ;4AA2F99;0000015;ANATEK HEALTH                 ;   18,51;10;    29,90
971057981;0166463;8016323036369;MIGLIO DECORT ITALIA BIO400G    ;4AA2D99;0000047;PROBIOS BIOTOBIO              ;    2,27;10;    03,40
938269901;8269908;8032472022541;MIGLIO 50 OPR ABOCA             ;4AA2F20;0000021;ABOCA SPA                     ;   14,65;10;    26,10
983040104;0248516;0767787924546;MIGLIO 60CPS EBV                ;4AA2F20;0000096;ERBA VITA                     ;    6,04;10;    14,50
979947292;0227404;8030936000210;MIGLIOCRES CAPELLI FORTE FIALE  ;6AA2G  ;0000013;F&F                           ;   13,51;22;    29,90
901741241;1741248;8030936000029;MIGLIOCRES-PIU INTEG  60CPS     ;4AA2F20;0000015;F&F                           ;   11,31;10;    24,90
901741254;1741255;8030936000036;MIGLIOCRES-PIU INTEG 120CPS     ;4AA2F20;0000038;F&F                           ;   16,83;10;    36,90
909746303;9746306;8030936000005;MIGLIOCRES-SHAMPO RIEQUIL 200ML ;6AA1F  ;0000043;F&F                           ;    4,51;22;    09,90
924221548;0054284;8030936000111;MIGLIOCRES-60+60CPS PROMO       ;4AA2F20;0000098;F&F                           ;   12,95;10;    24,90
913194953;0048942;8023678162216;MIGLIODRINK BRICK 1LT BAULE     ;4AX6B  ;0000068;PROBIOS BIOTOBIO              ;    1,80;22;    02,95
900848983;0848986;8021685010636;MIGLIORIN CAD CAP 10 FLE        ;6AA2G  ;0000028;COSVAL                        ;   16,94;22;    26,00
950059410;0351174;8021685012746;MIGLIORIN DI SANOTINT 45GELLULE ;4AA2F20;0000059;COSVAL                        ;   11,43;10;    20,00
907270767;727076F;8412170022942;MIGLIOVITA 40PRL 30G STV        ;4AA2F20;0000007;SANTIVERI                     ;   12,92;10;    22,80
907270781;7270789;8412170022935;MIGLIOVITA 80PRL 60G STV        ;4AA2F20;0000014;SANTIVERI                     ;   23,84;10;    42,00
932087760;0029477;8030243008084;MIGRALEN 12BUST                 ;4AA2F32;0000040;BIOS LINE                     ;    6,67;10;    11,00
932087671;0034102;8059020810085;MIGRASOLL JUNIOR 30 BUSTE       ;4AA2F31;0000054;CENTRO PROD SERVIZI           ;   16,40;10;    25,90
931091540;0009332;8059020810054;MIGRASOLL 30BUST                ;4AA2F09;0000128;CENTRO PROD SERVIZI           ;   16,31;10;    25,90
924978683;0069677;             ;MIGRENI'30CPR                   ;4AA2F09;0000113;MITOFAR                       ;   12,71;10;    21,00
045767011;0194440;             ;MIKOCARE*SMALTO 2,5ML 5%        ;D01AE16;0000012;COMUNICANDO PHARMA            ;   18,76;10;    31,40
906170511;6170518;8032551581075;MILCO LATTE APROTEICO 6X200ML   ;4AA2B21;0000030;PIAM MEDIFOOD                 ;   27,22;10;    36,77
905289207;5289202;             ;MILICE MULTIPACK SCH+SH 150ML   ;6AA1I  ;0000062;GIULIANI SPA                  ;   10,37;22;    23,50
935093599;0150404;             ;MILICE O SPRAY PREVENTIVO 100ML ;6AA2I  ;0000077;GIULIANI SPA                  ;    7,86;22;    15,90
930129628;0002460;             ;MILICE PIDOK O KIT OLIO+SHAMPO  ;6AA1I  ;0000019;GIULIANI SPA                  ;   14,92;22;    29,80
905289625;5289624;             ;MILICE PIDOK O SHAMPOO COMPLEM  ;6AA1I  ;0000134;GIULIANI SPA                  ;    5,96;22;    12,70
906027230;6027239;             ;MILICE SCHIUMA ANTIPAR 150ML    ;6AA1I  ;0000051;GIULIANI SPA                  ;    7,90;22;    18,00
973076247;0175865;             ;MILL&JOY TEVA 100CPR            ;4AA2F08;0000596;TEVA ITALIA FRIGO             ;   11,97;10;    24,00
973076235;0175866;             ;MILL&JOY TEVA 20CPR             ;4AA2F08;0000072;TEVA ITALIA FRIGO             ;    5,52;10;    10,80
927174286;0151278;8032200008038;MILLANORM 8BUST                 ;4AA2F35;0000098;DUPI ITALIA                   ;    7,97;10;    13,00
976345645;0194104;8033831001825;MILLE ABBRACCI 150ML            ;4AA2F32;0000001;ERBENOBILI                    ;    9,00;10;    14,90
983705005;0250650;8032749650736;MILLEDI' 30SOFTGEL              ;4AA2F15;0000073;BUONA SPA                     ;    8,64;10;    13,80
988389058;0321906;             ;MILOGLUT 30CPS                  ;4AA2F35;0000075;BROMATECH SRL                 ;   12,29;10;    22,00
901253361;1253368;8031575931194;MILSANA-PASTA OSS.ZINCO         ;7AF6D02;0000078;HUMANA ITALIA SPA             ;   10,74;22;    17,22
924204783;0048388;8053614590100;MILTUSS 150ML                   ;4AA2F25;0000026;BI3 PHARMA                    ;    8,30;10;    12,90
907333936;7333933;4003053094718;MILUPA-LP RINGLETS CRL CIOC 250G;4AA2B13;0000015;DANONE NUTRICIA               ;   11,00;10;    14,79
801605054;0005165;8033875137276;MIMULUS GUNA GTT 10ML PREP      ;2AH1   ;0000001;GUNA SPA                      ;    6,38;22;    10,90
924217173;0098339;8001774132807;MIMULUS 10ML                    ;3AB9X  ;0000003;SOLIME'                       ;    5,01;22;    10,00
937463596;7463599;             ;MINAVEN INTEG 30CPS 15G         ;4AA2F12;0000016;DBS                           ;   14,88;10;    22,00
983792805;0277513;8052462611005;MIND THE GUMMY DREAM 30PAST GO  ;4AA2F32;0000005;DANTE MEDICAL SOLUTIONS       ;    8,97;10;    15,90
940037524;0355284;8429420306905;MINERAL BABY PEDIATRICS SPF50   ;7AF6D06;0000077;ISDIN                         ;   16,85;22;    29,50
974159422;0180919;             ;MINERAL P 450 12STICK 10ML      ;4AA2F15;0000179;CITOZEATEC                    ;    7,30;10;    12,50
985797947;0281445;3337875831888;MINERAL 89 CREMA LEGGERA 50ML   ;6AC5I03;0000133;L'OREAL VICHY                 ;   14,59;22;    28,50
989821451;0351679;3337875916998;MINERAL 89 CREMA NOTTE 50ML     ;6AC5I99;0000009;L'OREAL VICHY                 ;   17,40;22;    33,49
976390524;0196613;3337875609418;MINERAL 89 CREMA VISO 75ML      ;6AC5I01;0000244;L'OREAL VICHY                 ;   18,40;22;    36,77
972458083;0172547;3337875543248;MINERAL 89 F50ML IT/GE/FR/DU    ;6AC5I01;0000241;L'OREAL VICHY                 ;   14,00;22;    28,50
987669999;0308648;3337875895781;MINERAL 89 UV SPF50+ 50ML       ;6AC5F  ;0000025;L'OREAL VICHY                 ;   17,26;22;    33,50
